Time,Channel A,Channel B
(s),(V),(V)

-49.21769838,6.77165400,0.70866140
-49.21759838,6.77165400,0.70866140
-49.21749838,6.77165400,0.70866140
-49.21739838,6.61417300,0.70866140
-49.21729838,6.61417300,0.70866140
-49.21719838,6.45669300,0.70866140
-49.21709838,6.45669300,0.70866140
-49.21699838,6.45669300,0.70866140
-49.21689838,6.29921200,0.70866140
-49.21679838,6.29921200,0.70866140
-49.21669838,6.14173200,0.70866140
-49.21659838,6.14173200,0.70866140
-49.21649838,6.14173200,0.70866140
-49.21639838,5.98425200,0.70866140
-49.21629838,5.98425200,0.70866140
-49.21619838,5.82677200,0.70866140
-49.21609838,5.82677200,0.70866140
-49.21599838,5.82677200,0.70866140
-49.21589838,5.66929100,0.70866140
-49.21579838,5.66929100,0.70866140
-49.21569838,5.66929100,0.70866140
-49.21559838,5.51181100,0.70866140
-49.21549838,5.51181100,0.70866140
-49.21539838,5.35433100,0.70866140
-49.21529838,5.35433100,0.70866140
-49.21519838,5.35433100,0.70866140
-49.21509838,5.19685000,0.70866140
-49.21499838,5.19685000,0.70866140
-49.21489838,5.19685000,0.70866140
-49.21479838,5.03937000,0.70866140
-49.21469838,5.03937000,0.70866140
-49.21459838,4.88189000,0.70866140
-49.21449838,4.88189000,0.70866140
-49.21439838,4.88189000,0.70866140
-49.21429838,4.72441000,0.70866140
-49.21419838,4.72441000,0.70866140
-49.21409838,4.56692900,0.70866140
-49.21399838,4.56692900,0.70866140
-49.21389838,4.56692900,0.70866140
-49.21379838,4.40944900,0.70866140
-49.21369838,4.40944900,0.70866140
-49.21359838,4.40944900,0.70866140
-49.21349838,4.25196800,0.70866140
-49.21339838,4.25196800,0.70866140
-49.21329838,4.09448800,0.70866140
-49.21319838,4.09448800,0.70866140
-49.21309838,4.09448800,5.35433100
-49.21299838,3.93700800,0.70866140
-49.21289838,3.93700800,0.70866140
-49.21279838,3.77952800,0.70866140
-49.21269838,3.77952800,0.70866140
-49.21259838,3.77952800,0.70866140
-49.21249838,3.62204700,0.70866140
-49.21239838,3.62204700,0.70866140
-49.21229838,3.62204700,0.70866140
-49.21219838,3.46456700,0.70866140
-49.21209838,3.46456700,0.70866140
-49.21199838,3.30708700,0.70866140
-49.21189838,3.30708700,0.70866140
-49.21179838,3.30708700,0.70866140
-49.21169838,3.14960600,0.70866140
-49.21159838,3.14960600,0.70866140
-49.21149838,3.14960600,0.70866140
-49.21139838,2.99212600,0.70866140
-49.21129838,2.99212600,0.70866140
-49.21119838,2.83464600,0.70866140
-49.21109838,2.83464600,0.70866140
-49.21099838,2.83464600,0.70866140
-49.21089838,2.67716500,0.70866140
-49.21079838,2.67716500,0.70866140
-49.21069838,2.67716500,0.70866140
-49.21059838,2.51968500,0.70866140
-49.21049838,2.51968500,0.70866140
-49.21039838,2.36220500,0.70866140
-49.21029838,2.36220500,0.70866140
-49.21019838,2.36220500,0.70866140
-49.21009838,2.20472400,0.70866140
-49.20999838,2.20472400,0.70866140
-49.20989838,2.20472400,0.70866140
-49.20979838,2.04724400,0.70866140
-49.20969838,2.04724400,0.70866140
-49.20959838,1.88976400,5.43307100
-49.20949838,1.88976400,0.70866140
-49.20939838,1.88976400,0.70866140
-49.20929838,1.73228300,0.70866140
-49.20919838,1.73228300,0.70866140
-49.20909838,1.73228300,0.70866140
-49.20899838,1.57480300,0.70866140
-49.20889838,1.57480300,0.70866140
-49.20879838,1.57480300,0.70866140
-49.20869838,1.73228300,0.70866140
-49.20859838,1.73228300,0.70866140
-49.20849838,1.88976400,0.70866140
-49.20839838,1.88976400,0.70866140
-49.20829838,2.04724400,0.70866140
-49.20819838,2.04724400,0.70866140
-49.20809838,2.20472400,0.70866140
-49.20799838,2.20472400,0.70866140
-49.20789838,2.36220500,0.70866140
-49.20779838,2.36220500,0.70866140
-49.20769838,2.51968500,0.70866140
-49.20759838,2.51968500,0.70866140
-49.20749838,2.67716500,0.70866140
-49.20739838,2.67716500,0.70866140
-49.20729838,2.83464600,0.70866140
-49.20719838,2.83464600,0.70866140
-49.20709838,2.83464600,0.70866140
-49.20699838,2.99212600,0.70866140
-49.20689838,2.99212600,0.70866140
-49.20679838,3.14960600,0.70866140
-49.20669838,3.14960600,0.70866140
-49.20659838,3.30708700,0.70866140
-49.20649838,3.30708700,0.70866140
-49.20639838,3.46456700,0.70866140
-49.20629838,3.46456700,0.70866140
-49.20619838,3.62204700,0.70866140
-49.20609838,3.62204700,0.70866140
-49.20599838,3.62204700,0.70866140
-49.20589838,3.77952800,0.70866140
-49.20579838,3.77952800,0.70866140
-49.20569838,3.93700800,0.70866140
-49.20559838,3.93700800,0.70866140
-49.20549838,4.09448800,0.70866140
-49.20539838,4.09448800,0.70866140
-49.20529838,4.25196800,0.70866140
-49.20519838,4.25196800,0.70866140
-49.20509838,4.40944900,0.70866140
-49.20499838,4.40944900,0.70866140
-49.20489838,4.40944900,0.70866140
-49.20479838,4.56692900,0.70866140
-49.20469838,4.56692900,0.70866140
-49.20459838,4.72441000,0.70866140
-49.20449838,4.72441000,0.70866140
-49.20439838,4.88189000,0.70866140
-49.20429838,4.88189000,0.70866140
-49.20419838,4.88189000,0.70866140
-49.20409838,5.03937000,0.70866140
-49.20399838,5.03937000,0.70866140
-49.20389838,5.19685000,0.70866140
-49.20379838,5.19685000,0.70866140
-49.20369838,5.35433100,0.70866140
-49.20359838,5.35433100,0.70866140
-49.20349838,5.51181100,0.70866140
-49.20339838,5.51181100,0.70866140
-49.20329838,5.51181100,0.70866140
-49.20319838,5.66929100,0.70866140
-49.20309838,5.66929100,0.70866140
-49.20299838,5.82677200,0.70866140
-49.20289838,5.82677200,0.70866140
-49.20279838,5.98425200,0.70866140
-49.20269838,5.98425200,0.70866140
-49.20259838,6.14173200,0.70866140
-49.20249838,6.14173200,0.70866140
-49.20239838,6.14173200,0.70866140
-49.20229838,6.29921200,0.70866140
-49.20219838,6.29921200,0.70866140
-49.20209838,6.45669300,0.70866140
-49.20199838,6.45669300,0.70866140
-49.20189838,6.61417300,0.70866140
-49.20179838,6.61417300,0.70866140
-49.20169838,6.61417300,0.70866140
-49.20159838,6.77165400,0.70866140
-49.20149838,6.77165400,0.70866140
-49.20139838,6.92913400,0.70866140
-49.20129838,6.92913400,0.70866140
-49.20119838,7.08661400,0.70866140
-49.20109838,7.08661400,0.70866140
-49.20099838,7.08661400,0.70866140
-49.20089838,7.24409400,0.70866140
-49.20079838,7.24409400,0.70866140
-49.20069838,7.40157500,0.70866140
-49.20059838,7.40157500,0.70866140
-49.20049838,7.55905500,0.70866140
-49.20039838,7.55905500,0.70866140
-49.20029838,7.55905500,0.70866140
-49.20019838,7.71653600,0.70866140
-49.20009838,7.71653600,0.70866140
-49.19999838,7.87401600,0.70866140
-49.19989838,7.87401600,0.70866140
-49.19979838,8.03149600,0.70866140
-49.19969838,8.03149600,0.70866140
-49.19959838,8.03149600,0.70866140
-49.19949838,8.18897600,0.70866140
-49.19939838,8.18897600,0.70866140
-49.19929838,8.34645700,0.70866140
-49.19919838,8.34645700,0.70866140
-49.19909838,8.50393700,0.70866140
-49.19899838,8.50393700,0.70866140
-49.19889838,8.50393700,0.70866140
-49.19879838,8.66141700,0.70866140
-49.19869838,8.66141700,0.70866140
-49.19859838,8.66141700,0.70866140
-49.19849838,8.81889700,0.70866140
-49.19839838,8.81889700,0.70866140
-49.19829838,8.97637700,0.70866140
-49.19819838,8.97637700,0.70866140
-49.19809838,9.13385900,0.70866140
-49.19799838,9.13385900,0.70866140
-49.19789838,9.29133900,0.70866140
-49.19779838,9.29133900,0.70866140
-49.19769838,9.29133900,0.70866140
-49.19759838,9.44881900,0.70866140
-49.19749838,9.44881900,0.70866140
-49.19739838,9.60629900,0.70866140
-49.19729838,9.60629900,0.70866140
-49.19719838,9.60629900,0.70866140
-49.19709838,9.76378000,0.70866140
-49.19699838,9.76378000,0.70866140
-49.19689838,9.92126000,0.70866140
-49.19679838,9.92126000,0.70866140
-49.19669838,9.92126000,0.70866140
-49.19659838,10.07874000,0.70866140
-49.19649838,10.07874000,0.70866140
-49.19639838,10.23622000,0.70866140
-49.19629838,10.23622000,0.70866140
-49.19619838,10.39370000,0.70866140
-49.19609838,10.39370000,0.70866140
-49.19599838,10.39370000,0.70866140
-49.19589838,10.55118000,0.70866140
-49.19579838,10.55118000,0.70866140
-49.19569838,10.70866000,0.70866140
-49.19559838,10.70866000,0.70866140
-49.19549838,10.70866000,0.70866140
-49.19539838,10.86614000,0.70866140
-49.19529838,10.86614000,0.70866140
-49.19519838,11.02362000,0.70866140
-49.19509838,11.02362000,0.70866140
-49.19499838,11.02362000,0.70866140
-49.19489838,11.18110000,0.70866140
-49.19479838,11.18110000,0.70866140
-49.19469838,11.33858000,0.70866140
-49.19459838,11.33858000,0.70866140
-49.19449838,11.49606000,0.70866140
-49.19439838,11.49606000,0.70866140
-49.19429838,11.49606000,0.70866140
-49.19419838,11.65354000,0.70866140
-49.19409838,11.65354000,0.70866140
-49.19399838,11.81102000,0.70866140
-49.19389838,11.81102000,0.70866140
-49.19379838,11.81102000,0.70866140
-49.19369838,11.96850000,0.70866140
-49.19359838,11.96850000,0.70866140
-49.19349838,12.12598000,0.70866140
-49.19339838,12.12598000,0.70866140
-49.19329838,12.12598000,0.70866140
-49.19319838,12.28346000,0.70866140
-49.19309838,12.28346000,0.70866140
-49.19299838,12.44094000,0.70866140
-49.19289838,12.44094000,0.70866140
-49.19279838,12.44094000,0.70866140
-49.19269838,12.59842000,0.70866140
-49.19259838,12.59842000,0.70866140
-49.19249838,12.75591000,0.70866140
-49.19239838,12.75591000,0.70866140
-49.19229838,12.75591000,0.70866140
-49.19219838,12.91339000,0.70866140
-49.19209838,12.91339000,0.70866140
-49.19199838,13.07087000,0.70866140
-49.19189838,13.07087000,0.70866140
-49.19179838,13.22835000,0.70866140
-49.19169838,13.22835000,0.70866140
-49.19159838,13.22835000,0.70866140
-49.19149838,13.38583000,0.70866140
-49.19139838,13.38583000,0.70866140
-49.19129838,13.54331000,0.70866140
-49.19119838,13.54331000,0.70866140
-49.19109838,13.54331000,0.70866140
-49.19099838,13.70079000,0.70866140
-49.19089838,13.70079000,0.70866140
-49.19079838,13.70079000,0.70866140
-49.19069838,13.85827000,0.70866140
-49.19059838,13.85827000,0.70866140
-49.19049838,14.01575000,0.70866140
-49.19039838,14.01575000,0.70866140
-49.19029838,14.01575000,0.70866140
-49.19019838,14.17323000,0.70866140
-49.19009838,14.17323000,0.70866140
-49.18999838,14.33071000,0.70866140
-49.18989838,14.33071000,0.70866140
-49.18979838,14.33071000,0.70866140
-49.18969838,14.48819000,0.70866140
-49.18959838,14.48819000,0.70866140
-49.18949838,14.64567000,0.70866140
-49.18939838,14.64567000,0.70866140
-49.18929838,14.64567000,0.70866140
-49.18919838,14.80315000,0.70866140
-49.18909838,14.80315000,0.70866140
-49.18899838,14.96063000,0.70866140
-49.18889838,14.96063000,0.70866140
-49.18879838,14.96063000,0.70866140
-49.18869838,15.11811000,0.70866140
-49.18859838,15.11811000,0.70866140
-49.18849838,15.11811000,0.70866140
-49.18839838,15.27559000,0.70866140
-49.18829838,15.27559000,0.70866140
-49.18819838,15.27559000,0.70866140
-49.18809838,15.43307000,0.70866140
-49.18799838,15.43307000,0.70866140
-49.18789838,15.59055000,0.70866140
-49.18779838,15.59055000,0.70866140
-49.18769838,15.74803000,0.70866140
-49.18759838,15.74803000,0.70866140
-49.18749838,15.74803000,0.70866140
-49.18739838,15.90551000,0.70866140
-49.18729838,15.90551000,0.70866140
-49.18719838,15.90551000,0.70866140
-49.18709838,16.06299000,0.70866140
-49.18699838,16.06299000,0.70866140
-49.18689838,16.22047000,0.70866140
-49.18679838,16.22047000,0.70866140
-49.18669838,16.22047000,0.70866140
-49.18659838,16.37795000,0.70866140
-49.18649838,16.37795000,0.70866140
-49.18639838,16.53543000,0.70866140
-49.18629838,16.53543000,5.35433100
-49.18619838,16.53543000,0.70866140
-49.18609838,16.69291000,0.70866140
-49.18599838,16.69291000,0.70866140
-49.18589838,16.69291000,0.70866140
-49.18579838,16.85039000,0.70866140
-49.18569838,16.85039000,0.70866140
-49.18559838,16.85039000,0.70866140
-49.18549838,17.00787000,0.70866140
-49.18539838,17.00787000,0.70866140
-49.18529838,17.16535000,0.70866140
-49.18519838,17.16535000,0.70866140
-49.18509838,17.16535000,0.70866140
-49.18499838,17.32283000,0.70866140
-49.18489838,17.32283000,0.70866140
-49.18479838,17.32283000,0.70866140
-49.18469838,17.48031000,0.70866140
-49.18459838,17.48031000,0.70866140
-49.18449838,17.63779000,0.70866140
-49.18439838,17.63779000,0.70866140
-49.18429838,17.63779000,0.70866140
-49.18419838,17.79527000,0.70866140
-49.18409838,17.79527000,0.70866140
-49.18399838,17.79527000,0.70866140
-49.18389838,17.95275000,0.70866140
-49.18379838,17.95275000,0.70866140
-49.18369838,18.11024000,0.70866140
-49.18359838,18.11024000,0.70866140
-49.18349838,18.11024000,0.70866140
-49.18339838,18.26772000,0.70866140
-49.18329838,18.26772000,0.70866140
-49.18319838,18.26772000,0.70866140
-49.18309838,18.42520000,0.70866140
-49.18299838,18.42520000,0.70866140
-49.18289838,18.58268000,0.70866140
-49.18279838,18.58268000,0.70866140
-49.18269838,18.58268000,0.70866140
-49.18259838,18.74016000,0.70866140
-49.18249838,18.74016000,0.70866140
-49.18239838,18.74016000,0.70866140
-49.18229838,18.89764000,0.70866140
-49.18219838,18.89764000,0.70866140
-49.18209838,18.89764000,0.70866140
-49.18199838,19.05512000,0.70866140
-49.18189838,19.05512000,0.70866140
-49.18179838,19.21260000,0.70866140
-49.18169838,19.21260000,0.70866140
-49.18159838,19.21260000,0.70866140
-49.18149838,19.37008000,0.70866140
-49.18139838,19.37008000,0.70866140
-49.18129838,19.37008000,0.70866140
-49.18119838,19.37008000,0.70866140
-49.18109838,19.21260000,0.70866140
-49.18099838,19.21260000,0.70866140
-49.18089838,19.05512000,0.70866140
-49.18079838,19.05512000,0.70866140
-49.18069838,18.89764000,0.70866140
-49.18059838,18.89764000,0.70866140
-49.18049838,18.74016000,0.70866140
-49.18039838,18.74016000,0.70866140
-49.18029838,18.58268000,0.70866140
-49.18019838,18.58268000,0.70866140
-49.18009838,18.58268000,0.70866140
-49.17999838,18.42520000,0.70866140
-49.17989838,18.42520000,0.70866140
-49.17979838,18.26772000,0.70866140
-49.17969838,18.26772000,0.70866140
-49.17959838,18.11024000,0.70866140
-49.17949838,18.11024000,0.70866140
-49.17939838,17.95275000,0.70866140
-49.17929838,17.95275000,0.70866140
-49.17919838,17.79527000,0.70866140
-49.17909839,17.79527000,0.70866140
-49.17899839,17.79527000,0.70866140
-49.17889839,17.63779000,0.70866140
-49.17879839,17.63779000,0.70866140
-49.17869839,17.48031000,0.70866140
-49.17859839,17.48031000,0.70866140
-49.17849839,17.32283000,0.70866140
-49.17839839,17.32283000,0.70866140
-49.17829839,17.16535000,0.70866140
-49.17819839,17.16535000,0.70866140
-49.17809839,17.00787000,0.70866140
-49.17799839,17.00787000,0.70866140
-49.17789839,16.85039000,0.70866140
-49.17779839,16.85039000,0.70866140
-49.17769839,16.85039000,0.70866140
-49.17759839,16.69291000,0.70866140
-49.17749839,16.69291000,0.70866140
-49.17739839,16.53543000,0.70866140
-49.17729839,16.53543000,0.70866140
-49.17719839,16.37795000,0.70866140
-49.17709839,16.37795000,0.70866140
-49.17699839,16.22047000,0.70866140
-49.17689839,16.22047000,0.70866140
-49.17679839,16.22047000,0.70866140
-49.17669839,16.06299000,0.70866140
-49.17659839,16.06299000,0.70866140
-49.17649839,15.90551000,0.70866140
-49.17639839,15.90551000,0.70866140
-49.17629839,15.74803000,0.70866140
-49.17619839,15.74803000,0.70866140
-49.17609839,15.74803000,0.70866140
-49.17599839,15.59055000,0.70866140
-49.17589839,15.59055000,0.70866140
-49.17579839,15.43307000,0.70866140
-49.17569839,15.43307000,0.70866140
-49.17559839,15.27559000,0.70866140
-49.17549839,15.27559000,0.70866140
-49.17539839,15.11811000,0.70866140
-49.17529839,15.11811000,0.70866140
-49.17519839,15.11811000,0.70866140
-49.17509839,14.96063000,0.70866140
-49.17499839,14.96063000,0.70866140
-49.17489839,14.80315000,0.70866140
-49.17479839,14.80315000,0.70866140
-49.17469839,14.64567000,0.70866140
-49.17459839,14.64567000,0.70866140
-49.17449839,14.48819000,0.70866140
-49.17439839,14.48819000,0.70866140
-49.17429839,14.48819000,0.70866140
-49.17419839,14.33071000,0.70866140
-49.17409839,14.33071000,0.70866140
-49.17399839,14.17323000,0.70866140
-49.17389839,14.17323000,0.70866140
-49.17379839,14.17323000,0.70866140
-49.17369839,14.01575000,0.70866140
-49.17359839,14.01575000,0.70866140
-49.17349839,13.85827000,0.70866140
-49.17339839,13.85827000,0.70866140
-49.17329839,13.70079000,0.70866140
-49.17319839,13.70079000,0.70866140
-49.17309839,13.70079000,0.70866140
-49.17299839,13.54331000,0.70866140
-49.17289839,13.54331000,0.70866140
-49.17279839,13.38583000,0.70866140
-49.17269839,13.38583000,0.70866140
-49.17259839,13.22835000,0.70866140
-49.17249839,13.22835000,0.70866140
-49.17239839,13.22835000,0.70866140
-49.17229839,13.07087000,0.70866140
-49.17219839,13.07087000,0.70866140
-49.17209839,12.91339000,0.70866140
-49.17199839,12.91339000,0.70866140
-49.17189839,12.91339000,0.70866140
-49.17179839,12.75591000,0.70866140
-49.17169839,12.75591000,0.70866140
-49.17159839,12.59842000,0.70866140
-49.17149839,12.59842000,0.70866140
-49.17139839,12.44094000,0.70866140
-49.17129839,12.44094000,0.70866140
-49.17119839,12.44094000,0.70866140
-49.17109839,12.28346000,0.70866140
-49.17099839,12.28346000,0.70866140
-49.17089839,12.12598000,0.70866140
-49.17079839,12.12598000,0.70866140
-49.17069839,12.12598000,0.70866140
-49.17059839,11.96850000,0.70866140
-49.17049839,11.96850000,0.70866140
-49.17039839,11.81102000,0.70866140
-49.17029839,11.81102000,0.70866140
-49.17019839,11.65354000,0.70866140
-49.17009839,11.65354000,0.70866140
-49.16999839,11.65354000,0.70866140
-49.16989839,11.49606000,0.70866140
-49.16979839,11.49606000,0.70866140
-49.16969839,11.33858000,0.70866140
-49.16959839,11.33858000,0.70866140
-49.16949839,11.33858000,0.70866140
-49.16939839,11.18110000,0.70866140
-49.16929839,11.18110000,0.70866140
-49.16919839,11.02362000,0.70866140
-49.16909839,11.02362000,0.70866140
-49.16899839,10.86614000,0.70866140
-49.16889839,10.86614000,0.70866140
-49.16879839,10.86614000,0.70866140
-49.16869839,10.70866000,0.70866140
-49.16859839,10.70866000,0.70866140
-49.16849839,10.55118000,0.70866140
-49.16839839,10.55118000,0.70866140
-49.16829839,10.55118000,0.70866140
-49.16819839,10.39370000,0.70866140
-49.16809839,10.39370000,0.70866140
-49.16799839,10.39370000,0.70866140
-49.16789839,10.23622000,0.70866140
-49.16779839,10.23622000,0.70866140
-49.16769839,10.07874000,0.70866140
-49.16759839,10.07874000,0.70866140
-49.16749839,9.92126000,0.70866140
-49.16739839,9.92126000,0.70866140
-49.16729839,9.92126000,0.70866140
-49.16719839,9.76378000,0.70866140
-49.16709839,9.76378000,0.70866140
-49.16699839,9.60629900,0.70866140
-49.16689839,9.60629900,0.70866140
-49.16679839,9.60629900,0.70866140
-49.16669839,9.44881900,0.70866140
-49.16659839,9.44881900,0.70866140
-49.16649839,9.29133900,0.70866140
-49.16639839,9.29133900,0.70866140
-49.16629839,9.13385900,0.70866140
-49.16619839,9.13385900,0.70866140
-49.16609839,9.13385900,0.70866140
-49.16599839,8.97637700,0.70866140
-49.16589839,8.97637700,0.70866140
-49.16579839,8.81889700,0.70866140
-49.16569839,8.81889700,0.70866140
-49.16559839,8.81889700,0.70866140
-49.16549839,8.66141700,0.70866140
-49.16539839,8.66141700,0.70866140
-49.16529839,8.66141700,0.70866140
-49.16519839,8.50393700,0.70866140
-49.16509839,8.50393700,0.70866140
-49.16499839,8.34645700,0.70866140
-49.16489839,8.34645700,0.70866140
-49.16479839,8.34645700,0.70866140
-49.16469839,8.18897600,0.70866140
-49.16459839,8.18897600,0.70866140
-49.16449839,8.03149600,0.70866140
-49.16439839,8.03149600,0.70866140
-49.16429839,7.87401600,0.70866140
-49.16419839,7.87401600,0.70866140
-49.16409839,7.87401600,0.70866140
-49.16399839,7.71653600,0.70866140
-49.16389839,7.71653600,0.70866140
-49.16379839,7.71653600,0.70866140
-49.16369839,7.55905500,0.70866140
-49.16359839,7.55905500,0.70866140
-49.16349839,7.40157500,0.70866140
-49.16339839,7.40157500,0.70866140
-49.16329839,7.40157500,0.70866140
-49.16319839,7.24409400,0.70866140
-49.16309839,7.24409400,0.70866140
-49.16299839,7.08661400,0.70866140
-49.16289839,7.08661400,0.70866140
-49.16279839,7.08661400,0.70866140
-49.16269839,6.92913400,0.70866140
-49.16259839,6.92913400,0.70866140
-49.16249839,6.77165400,0.70866140
-49.16239839,6.77165400,0.70866140
-49.16229839,6.77165400,0.70866140
-49.16219839,6.61417300,0.70866140
-49.16209839,6.61417300,0.70866140
-49.16199839,6.61417300,0.70866140
-49.16189839,6.45669300,0.70866140
-49.16179839,6.45669300,0.70866140
-49.16169839,6.29921200,0.70866140
-49.16159839,6.29921200,0.70866140
-49.16149839,6.29921200,0.70866140
-49.16139839,6.14173200,0.70866140
-49.16129839,6.14173200,0.70866140
-49.16119839,5.98425200,0.70866140
-49.16109839,5.98425200,0.70866140
-49.16099839,5.98425200,0.70866140
-49.16089839,5.82677200,0.70866140
-49.16079839,5.82677200,0.70866140
-49.16069839,5.66929100,0.70866140
-49.16059839,5.66929100,0.70866140
-49.16049839,5.66929100,0.70866140
-49.16039839,5.51181100,0.70866140
-49.16029839,5.51181100,0.70866140
-49.16019839,5.51181100,0.70866140
-49.16009839,5.35433100,0.70866140
-49.15999839,5.35433100,0.70866140
-49.15989839,5.19685000,0.70866140
-49.15979839,5.19685000,0.70866140
-49.15969839,5.19685000,0.70866140
-49.15959839,5.03937000,0.70866140
-49.15949839,5.03937000,0.70866140
-49.15939839,4.88189000,0.70866140
-49.15929839,4.88189000,0.70866140
-49.15919839,4.88189000,0.70866140
-49.15909839,4.72441000,0.70866140
-49.15899839,4.72441000,0.70866140
-49.15889839,4.72441000,0.70866140
-49.15879839,4.56692900,0.70866140
-49.15869839,4.56692900,0.70866140
-49.15859839,4.40944900,0.70866140
-49.15849839,4.40944900,0.70866140
-49.15839839,4.40944900,0.70866140
-49.15829839,4.25196800,0.70866140
-49.15819839,4.25196800,0.70866140
-49.15809839,4.25196800,0.70866140
-49.15799839,4.09448800,0.70866140
-49.15789839,4.09448800,0.70866140
-49.15779839,3.93700800,0.70866140
-49.15769839,3.93700800,0.70866140
-49.15759839,3.93700800,0.70866140
-49.15749839,3.77952800,0.70866140
-49.15739839,3.77952800,0.70866140
-49.15729839,3.62204700,0.70866140
-49.15719839,3.62204700,0.70866140
-49.15709839,3.62204700,0.70866140
-49.15699839,3.46456700,0.70866140
-49.15689839,3.46456700,0.70866140
-49.15679839,3.46456700,0.70866140
-49.15669839,3.30708700,0.70866140
-49.15659839,3.30708700,0.70866140
-49.15649839,3.14960600,0.70866140
-49.15639839,3.14960600,0.70866140
-49.15629839,3.14960600,0.70866140
-49.15619839,2.99212600,0.70866140
-49.15609839,2.99212600,0.70866140
-49.15599839,2.99212600,0.70866140
-49.15589839,2.83464600,0.70866140
-49.15579839,2.83464600,0.70866140
-49.15569839,2.67716500,0.70866140
-49.15559839,2.67716500,0.70866140
-49.15549839,2.67716500,0.70866140
-49.15539839,2.51968500,0.70866140
-49.15529839,2.51968500,0.70866140
-49.15519839,2.51968500,0.70866140
-49.15509839,2.36220500,0.70866140
-49.15499839,2.36220500,0.70866140
-49.15489839,2.20472400,0.70866140
-49.15479839,2.20472400,0.70866140
-49.15469839,2.20472400,0.70866140
-49.15459839,2.04724400,0.70866140
-49.15449839,2.04724400,0.70866140
-49.15439839,1.88976400,0.70866140
-49.15429839,1.88976400,0.70866140
-49.15419839,1.88976400,0.70866140
-49.15409839,1.73228300,0.70866140
-49.15399839,1.73228300,0.70866140
-49.15389839,1.73228300,0.70866140
-49.15379839,1.57480300,0.70866140
-49.15369839,1.57480300,0.70866140
-49.15359839,1.57480300,0.70866140
-49.15349839,1.73228300,0.70866140
-49.15339839,1.73228300,0.70866140
-49.15329839,1.88976400,0.70866140
-49.15319839,1.88976400,0.70866140
-49.15309839,2.04724400,0.70866140
-49.15299839,2.04724400,0.70866140
-49.15289839,2.20472400,0.70866140
-49.15279839,2.20472400,0.70866140
-49.15269839,2.36220500,0.70866140
-49.15259839,2.36220500,0.70866140
-49.15249839,2.36220500,5.35433100
-49.15239839,2.51968500,0.70866140
-49.15229839,2.51968500,0.70866140
-49.15219839,2.67716500,0.70866140
-49.15209839,2.67716500,0.70866140
-49.15199839,2.83464600,0.70866140
-49.15189839,2.83464600,0.70866140
-49.15179839,2.99212600,0.70866140
-49.15169839,2.99212600,0.70866140
-49.15159839,3.14960600,0.70866140
-49.15149839,3.14960600,0.70866140
-49.15139839,3.30708700,0.70866140
-49.15129839,3.30708700,0.70866140
-49.15119839,3.46456700,0.70866140
-49.15109839,3.46456700,0.70866140
-49.15099839,3.46456700,0.70866140
-49.15089839,3.62204700,0.70866140
-49.15079839,3.62204700,0.70866140
-49.15069839,3.77952800,0.70866140
-49.15059839,3.77952800,0.70866140
-49.15049839,3.93700800,0.70866140
-49.15039839,3.93700800,0.70866140
-49.15029839,4.09448800,0.70866140
-49.15019839,4.09448800,0.70866140
-49.15009839,4.25196800,0.70866140
-49.14999839,4.25196800,0.70866140
-49.14989839,4.25196800,0.70866140
-49.14979839,4.40944900,0.70866140
-49.14969839,4.40944900,0.70866140
-49.14959839,4.56692900,0.70866140
-49.14949839,4.56692900,0.70866140
-49.14939839,4.72441000,0.70866140
-49.14929839,4.72441000,0.70866140
-49.14919839,4.88189000,0.70866140
-49.14909839,4.88189000,0.70866140
-49.14899839,4.88189000,0.70866140
-49.14889839,5.03937000,0.70866140
-49.14879839,5.03937000,0.70866140
-49.14869839,5.19685000,0.70866140
-49.14859839,5.19685000,0.70866140
-49.14849839,5.35433100,0.70866140
-49.14839839,5.35433100,0.70866140
-49.14829839,5.51181100,0.70866140
-49.14819839,5.51181100,0.70866140
-49.14809839,5.51181100,0.70866140
-49.14799839,5.66929100,0.70866140
-49.14789839,5.66929100,0.70866140
-49.14779839,5.82677200,0.70866140
-49.14769839,5.82677200,0.78740160
-49.14759839,5.98425200,0.70866140
-49.14749839,5.98425200,0.70866140
-49.14739839,6.14173200,0.70866140
-49.14729839,6.14173200,0.70866140
-49.14719839,6.14173200,0.70866140
-49.14709839,6.29921200,0.70866140
-49.14699839,6.29921200,0.70866140
-49.14689839,6.45669300,0.70866140
-49.14679839,6.45669300,0.70866140
-49.14669839,6.45669300,0.70866140
-49.14659839,6.61417300,0.70866140
-49.14649839,6.61417300,0.70866140
-49.14639839,6.77165400,0.70866140
-49.14629839,6.77165400,0.70866140
-49.14619839,6.92913400,0.70866140
-49.14609839,6.92913400,0.70866140
-49.14599839,7.08661400,0.70866140
-49.14589839,7.08661400,0.70866140
-49.14579839,7.08661400,0.70866140
-49.14569839,7.24409400,0.70866140
-49.14559839,7.24409400,0.70866140
-49.14549839,7.40157500,0.70866140
-49.14539839,7.40157500,0.70866140
-49.14529839,7.55905500,0.70866140
-49.14519839,7.55905500,0.70866140
-49.14509839,7.55905500,0.70866140
-49.14499839,7.71653600,0.70866140
-49.14489839,7.71653600,0.70866140
-49.14479839,7.87401600,0.70866140
-49.14469839,7.87401600,0.70866140
-49.14459839,8.03149600,0.70866140
-49.14449839,8.03149600,0.70866140
-49.14439839,8.03149600,0.70866140
-49.14429839,8.18897600,0.70866140
